peakID,B,L,pValB,pValL,lowerB,lowerL,upperB,upperL
24.38,0.165667146749896,0.204640106736981,0.219493336369579,0.129354865466225,-0.0988164979078103,-0.0598435379207306,0.430150791407603,0.469123751394692
24.96,-0.0344818566678624,-0.162968690108262,0.798263927923926,0.227093299180783,-0.298965501325569,-0.427452334765973,0.230001787989844,0.101514954549449
25.2,-0.0237265176798957,-0.127151390376521,0.860394738053713,0.34596295864835,-0.288210162337602,-0.391635035034232,0.240757126977811,0.13733225428119
25.31,-0.195983550790166,-0.110454661407763,0.14635894426192,0.412955107182773,-0.460467195447873,-0.374938306065475,0.0685000938675407,0.154028983249948
25.42,-0.653743345782705,-0.401407773246601,1.31065926030768e-06,0.00294298468998423,-0.918226990440411,-0.665891417904312,-0.389259701124998,-0.13692412858889
25.55,-0.265083780611623,-0.173269053482598,0.0494826827024326,0.199069457319053,-0.52956742526933,-0.437752698140309,-0.000600135953916237,0.0912145911751128
25.63,-0.291416704773299,-0.280138788805524,0.0308167148184882,0.0379022069800351,-0.555900349431006,-0.544622433463235,-0.0269330601155924,-0.0156551441478123
25.71,-0.147119244509788,-0.142869847100358,0.275524425656833,0.289628279857214,-0.411602889167495,-0.407353491758069,0.117364400147918,0.121613797557353
26.13,-0.0670457194382214,-0.0168324422739834,0.619213066918376,0.900705780371431,-0.331529364095928,-0.281316086931695,0.197437925219485,0.247651202383728
26.27,-0.0277204174574078,-0.0285293110661004,0.837200139327169,0.832518991739895,-0.292204062115114,-0.293012955723812,0.236763227200299,0.235954333591611
26.39,-0.318309136774775,-0.201100797699225,0.0183458508862664,0.136111755475538,-0.582792781432482,-0.465584442356937,-0.0538254921170682,0.0633828469584859
26.48,-0.0737628807026966,-0.0615559178821438,0.58454780419235,0.648192345914824,-0.338246525360403,-0.326039562539855,0.19072076395501,0.202927726775568
26.55,-0.0268455187796492,-0.0313831597847112,0.842269758778543,0.816051964275118,-0.291329163437356,-0.295866804442422,0.237638125878057,0.233100484873
26.85,-0.343230430037091,-0.14885214171063,0.0109884915112481,0.269909753730133,-0.607714074694798,-0.413335786368341,-0.0787467853793843,0.115631502947082
27.03,-0.0379371285655445,-0.538234639058364,0.778552198282128,6.73854043226832e-05,-0.302420773223251,-0.802718283716075,0.226546516092162,-0.273750994400653
